id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	rank	B_cells|B_cells	B_cells|CAFs	B_cells|CD4_T_cells	B_cells|CD8_act_T_cells	B_cells|CD8_ex_T_cells	B_cells|CD8_mem_T_cells	B_cells|DCs	B_cells|Endothelial	B_cells|Macrophages	B_cells|Melanocytes	B_cells|Myofibroblasts	B_cells|NK_cells	B_cells|Plasma_cells	B_cells|Tcell_prolif	B_cells|Tregs	B_cells|Tumor_1	B_cells|Tumor_2	B_cells|pDCs	CAFs|B_cells	CAFs|CAFs	CAFs|CD4_T_cells	CAFs|CD8_act_T_cells	CAFs|CD8_ex_T_cells	CAFs|CD8_mem_T_cells	CAFs|DCs	CAFs|Endothelial	CAFs|Macrophages	CAFs|Melanocytes	CAFs|Myofibroblasts	CAFs|NK_cells	CAFs|Plasma_cells	CAFs|Tcell_prolif	CAFs|Tregs	CAFs|Tumor_1	CAFs|Tumor_2	CAFs|pDCs	CD4_T_cells|B_cells	CD4_T_cells|CAFs	CD4_T_cells|CD4_T_cells	CD4_T_cells|CD8_act_T_cells	CD4_T_cells|CD8_ex_T_cells	CD4_T_cells|CD8_mem_T_cells	CD4_T_cells|DCs	CD4_T_cells|Endothelial	CD4_T_cells|Macrophages	CD4_T_cells|Melanocytes	CD4_T_cells|Myofibroblasts	CD4_T_cells|NK_cells	CD4_T_cells|Plasma_cells	CD4_T_cells|Tcell_prolif	CD4_T_cells|Tregs	CD4_T_cells|Tumor_1	CD4_T_cells|Tumor_2	CD4_T_cells|pDCs	CD8_act_T_cells|B_cells	CD8_act_T_cells|CAFs	CD8_act_T_cells|CD4_T_cells	CD8_act_T_cells|CD8_act_T_cells	CD8_act_T_cells|CD8_ex_T_cells	CD8_act_T_cells|CD8_mem_T_cells	CD8_act_T_cells|DCs	CD8_act_T_cells|Endothelial	CD8_act_T_cells|Macrophages	CD8_act_T_cells|Melanocytes	CD8_act_T_cells|Myofibroblasts	CD8_act_T_cells|NK_cells	CD8_act_T_cells|Plasma_cells	CD8_act_T_cells|Tcell_prolif	CD8_act_T_cells|Tregs	CD8_act_T_cells|Tumor_1	CD8_act_T_cells|Tumor_2	CD8_act_T_cells|pDCs	CD8_ex_T_cells|B_cells	CD8_ex_T_cells|CAFs	CD8_ex_T_cells|CD4_T_cells	CD8_ex_T_cells|CD8_act_T_cells	CD8_ex_T_cells|CD8_ex_T_cells	CD8_ex_T_cells|CD8_mem_T_cells	CD8_ex_T_cells|DCs	CD8_ex_T_cells|Endothelial	CD8_ex_T_cells|Macrophages	CD8_ex_T_cells|Melanocytes	CD8_ex_T_cells|Myofibroblasts	CD8_ex_T_cells|NK_cells	CD8_ex_T_cells|Plasma_cells	CD8_ex_T_cells|Tcell_prolif	CD8_ex_T_cells|Tregs	CD8_ex_T_cells|Tumor_1	CD8_ex_T_cells|Tumor_2	CD8_ex_T_cells|pDCs	CD8_mem_T_cells|B_cells	CD8_mem_T_cells|CAFs	CD8_mem_T_cells|CD4_T_cells	CD8_mem_T_cells|CD8_act_T_cells	CD8_mem_T_cells|CD8_ex_T_cells	CD8_mem_T_cells|CD8_mem_T_cells	CD8_mem_T_cells|DCs	CD8_mem_T_cells|Endothelial	CD8_mem_T_cells|Macrophages	CD8_mem_T_cells|Melanocytes	CD8_mem_T_cells|Myofibroblasts	CD8_mem_T_cells|NK_cells	CD8_mem_T_cells|Plasma_cells	CD8_mem_T_cells|Tcell_prolif	CD8_mem_T_cells|Tregs	CD8_mem_T_cells|Tumor_1	CD8_mem_T_cells|Tumor_2	CD8_mem_T_cells|pDCs	DCs|B_cells	DCs|CAFs	DCs|CD4_T_cells	DCs|CD8_act_T_cells	DCs|CD8_ex_T_cells	DCs|CD8_mem_T_cells	DCs|DCs	DCs|Endothelial	DCs|Macrophages	DCs|Melanocytes	DCs|Myofibroblasts	DCs|NK_cells	DCs|Plasma_cells	DCs|Tcell_prolif	DCs|Tregs	DCs|Tumor_1	DCs|Tumor_2	DCs|pDCs	Endothelial|B_cells	Endothelial|CAFs	Endothelial|CD4_T_cells	Endothelial|CD8_act_T_cells	Endothelial|CD8_ex_T_cells	Endothelial|CD8_mem_T_cells	Endothelial|DCs	Endothelial|Endothelial	Endothelial|Macrophages	Endothelial|Melanocytes	Endothelial|Myofibroblasts	Endothelial|NK_cells	Endothelial|Plasma_cells	Endothelial|Tcell_prolif	Endothelial|Tregs	Endothelial|Tumor_1	Endothelial|Tumor_2	Endothelial|pDCs	Macrophages|B_cells	Macrophages|CAFs	Macrophages|CD4_T_cells	Macrophages|CD8_act_T_cells	Macrophages|CD8_ex_T_cells	Macrophages|CD8_mem_T_cells	Macrophages|DCs	Macrophages|Endothelial	Macrophages|Macrophages	Macrophages|Melanocytes	Macrophages|Myofibroblasts	Macrophages|NK_cells	Macrophages|Plasma_cells	Macrophages|Tcell_prolif	Macrophages|Tregs	Macrophages|Tumor_1	Macrophages|Tumor_2	Macrophages|pDCs	Melanocytes|B_cells	Melanocytes|CAFs	Melanocytes|CD4_T_cells	Melanocytes|CD8_act_T_cells	Melanocytes|CD8_ex_T_cells	Melanocytes|CD8_mem_T_cells	Melanocytes|DCs	Melanocytes|Endothelial	Melanocytes|Macrophages	Melanocytes|Melanocytes	Melanocytes|Myofibroblasts	Melanocytes|NK_cells	Melanocytes|Plasma_cells	Melanocytes|Tcell_prolif	Melanocytes|Tregs	Melanocytes|Tumor_1	Melanocytes|Tumor_2	Melanocytes|pDCs	Myofibroblasts|B_cells	Myofibroblasts|CAFs	Myofibroblasts|CD4_T_cells	Myofibroblasts|CD8_act_T_cells	Myofibroblasts|CD8_ex_T_cells	Myofibroblasts|CD8_mem_T_cells	Myofibroblasts|DCs	Myofibroblasts|Endothelial	Myofibroblasts|Macrophages	Myofibroblasts|Melanocytes	Myofibroblasts|Myofibroblasts	Myofibroblasts|NK_cells	Myofibroblasts|Plasma_cells	Myofibroblasts|Tcell_prolif	Myofibroblasts|Tregs	Myofibroblasts|Tumor_1	Myofibroblasts|Tumor_2	Myofibroblasts|pDCs	NK_cells|B_cells	NK_cells|CAFs	NK_cells|CD4_T_cells	NK_cells|CD8_act_T_cells	NK_cells|CD8_ex_T_cells	NK_cells|CD8_mem_T_cells	NK_cells|DCs	NK_cells|Endothelial	NK_cells|Macrophages	NK_cells|Melanocytes	NK_cells|Myofibroblasts	NK_cells|NK_cells	NK_cells|Plasma_cells	NK_cells|Tcell_prolif	NK_cells|Tregs	NK_cells|Tumor_1	NK_cells|Tumor_2	NK_cells|pDCs	Plasma_cells|B_cells	Plasma_cells|CAFs	Plasma_cells|CD4_T_cells	Plasma_cells|CD8_act_T_cells	Plasma_cells|CD8_ex_T_cells	Plasma_cells|CD8_mem_T_cells	Plasma_cells|DCs	Plasma_cells|Endothelial	Plasma_cells|Macrophages	Plasma_cells|Melanocytes	Plasma_cells|Myofibroblasts	Plasma_cells|NK_cells	Plasma_cells|Plasma_cells	Plasma_cells|Tcell_prolif	Plasma_cells|Tregs	Plasma_cells|Tumor_1	Plasma_cells|Tumor_2	Plasma_cells|pDCs	Tcell_prolif|B_cells	Tcell_prolif|CAFs	Tcell_prolif|CD4_T_cells	Tcell_prolif|CD8_act_T_cells	Tcell_prolif|CD8_ex_T_cells	Tcell_prolif|CD8_mem_T_cells	Tcell_prolif|DCs	Tcell_prolif|Endothelial	Tcell_prolif|Macrophages	Tcell_prolif|Melanocytes	Tcell_prolif|Myofibroblasts	Tcell_prolif|NK_cells	Tcell_prolif|Plasma_cells	Tcell_prolif|Tcell_prolif	Tcell_prolif|Tregs	Tcell_prolif|Tumor_1	Tcell_prolif|Tumor_2	Tcell_prolif|pDCs	Tregs|B_cells	Tregs|CAFs	Tregs|CD4_T_cells	Tregs|CD8_act_T_cells	Tregs|CD8_ex_T_cells	Tregs|CD8_mem_T_cells	Tregs|DCs	Tregs|Endothelial	Tregs|Macrophages	Tregs|Melanocytes	Tregs|Myofibroblasts	Tregs|NK_cells	Tregs|Plasma_cells	Tregs|Tcell_prolif	Tregs|Tregs	Tregs|Tumor_1	Tregs|Tumor_2	Tregs|pDCs	Tumor_1|B_cells	Tumor_1|CAFs	Tumor_1|CD4_T_cells	Tumor_1|CD8_act_T_cells	Tumor_1|CD8_ex_T_cells	Tumor_1|CD8_mem_T_cells	Tumor_1|DCs	Tumor_1|Endothelial	Tumor_1|Macrophages	Tumor_1|Melanocytes	Tumor_1|Myofibroblasts	Tumor_1|NK_cells	Tumor_1|Plasma_cells	Tumor_1|Tcell_prolif	Tumor_1|Tregs	Tumor_1|Tumor_1	Tumor_1|Tumor_2	Tumor_1|pDCs	Tumor_2|B_cells	Tumor_2|CAFs	Tumor_2|CD4_T_cells	Tumor_2|CD8_act_T_cells	Tumor_2|CD8_ex_T_cells	Tumor_2|CD8_mem_T_cells	Tumor_2|DCs	Tumor_2|Endothelial	Tumor_2|Macrophages	Tumor_2|Melanocytes	Tumor_2|Myofibroblasts	Tumor_2|NK_cells	Tumor_2|Plasma_cells	Tumor_2|Tcell_prolif	Tumor_2|Tregs	Tumor_2|Tumor_1	Tumor_2|Tumor_2	Tumor_2|pDCs	pDCs|B_cells	pDCs|CAFs	pDCs|CD4_T_cells	pDCs|CD8_act_T_cells	pDCs|CD8_ex_T_cells	pDCs|CD8_mem_T_cells	pDCs|DCs	pDCs|Endothelial	pDCs|Macrophages	pDCs|Melanocytes	pDCs|Myofibroblasts	pDCs|NK_cells	pDCs|Plasma_cells	pDCs|Tcell_prolif	pDCs|Tregs	pDCs|Tumor_1	pDCs|Tumor_2	pDCs|pDCs
CPI-CS0023FA839	CD94:NKG2E_HLA-E	complex:CD94:NKG2E	simple:P13747		ENSG00000204592	False	True	False	curated	False	0.034																																																																																																																																																																																																							6.016		4.693	6.062	6.236	7.179		8.717	4.405	6.684	7.009	5.885			6.13																																																																																																															
CPI-SS02770D68F	NOTCH2_JAG2	simple:Q04721	simple:Q9Y219	ENSG00000134250	ENSG00000184916	False	True	False	curated	False	0.034																										0.743																		0.51																																				0.526																																				0.57																																				1.17																		0.388																		0.458																																																						0.452																																				0.454																		0.613																		0.492										
CPI-SS0EFE0B07A	CXCL12_CXCR3	simple:P48061	simple:P49682	ENSG00000107562	ENSG00000186810	True	False	True	guidetopharmacology.org	False	0.037																								1.432						1.081		0.597				0.964																																																																																																2.201						1.85		1.366				1.733																																										1.86						1.509		1.026				1.393																																																																																																																														
CPI-SS09C52F54E	LGALS9_SORL1	simple:O00182	simple:Q92673	ENSG00000168961	ENSG00000137642	True	False	True	InnateDB-All	False	0.037																																																																																																																										0.475		0.575		0.718																0.389		0.533														0.334		0.434		0.578																																																																																										0.452																																																																				0.554		0.654		0.797
CPI-SS0795802F6	CCL4_SLC7A1	simple:P13236	simple:P30825	ENSG00000275302	ENSG00000139514	True	False	True	IMEx,IntAct	False	0.037																																																								18.949					19.017			19.015				18.99		19.129	19.041																																																																											14.307					14.375			14.373				14.347		14.487	14.399																																																																																																																																																																			
CPI-SS0795802F6	CCL4_SLC7A1	simple:P13236	simple:P30825	ENSG00000275824	ENSG00000139514	True	False	True	IMEx,IntAct	False	0.037																																																								18.949					19.017			19.015				18.99		19.129	19.041																																																																											14.307					14.375			14.373				14.347		14.487	14.399																																																																																																																																																																			
CPI-SC0EAF80261	SEMA7A_a1b1 complex	simple:O75326	complex:a1b1 complex	ENSG00000138623		False	False	False	curated	True	0.037		0.659						0.647			1.621	0.771																																																																																																		0.86						0.848			1.823	0.972																																																																																																																																																																																												0.599						0.587			1.561	0.711						
CPI-SS03A4F7DC8	AXL_GAS6	simple:P30530	simple:Q14393	ENSG00000167601	ENSG00000183087	True	True	False	guidetopharmacology.org	False	0.037																				0.542					0.556			0.52	0.567		0.541					0.748																																																																																																																																																		0.725					0.739			0.704	0.75		0.724					0.932																																																																																																																														
CPI-SS07CCAD9BF	GRN_SORT1	simple:P28799	simple:Q99523	ENSG00000030582	ENSG00000134243	True	False	True	IMEx,InnateDB-All,MINT	False	0.037																												1.188	1.168																																																																																									1.215	1.195																	1.363	1.343																	1.835	1.815																																			1.063	1.044																																																																																																																													2.556	2.536							
CPI-SS0A83A7E30	TNFSF13_FAS	simple:O75888	simple:P25445	ENSG00000161955	ENSG00000026103	True	False	True	I2D,InnateDB-All	False	0.037																																																																																																																																																			0.935		0.639	0.656								0.871	1.558																																																																																																																																																					0.567	1.174		0.878	0.895					0.586			1.111	1.798			
CPI-SS07155793F	ACKR3_CXCL12	simple:P25106	simple:P48061	ENSG00000144476	ENSG00000107562	True	True	False	guidetopharmacology.org	False	0.037																				0.839						1.608			1.268																																																																																																			0.899						1.668			1.327																																													0.6						1.369			1.028																																																																																	0.999						1.767			1.427																																											
CPI-SC0D7F33CFB	COL27A1_a1b1 complex	simple:Q8IZC6	complex:a1b1 complex	ENSG00000196739		True	False	False	curated	True	0.037																				0.59						0.579			1.553	0.702																																																																																																																																																																																																																																																		0.527						0.515			1.489	0.639								0.41						0.398			1.372	0.521																								
CPI-SC053BBE2B1	COL16A1_a1b1 complex	simple:Q07092	complex:a1b1 complex	ENSG00000084636		True	False	False	curated	True	0.037																				0.928						0.916			1.89	1.04																																																																																																																																																								0.601						0.59			1.564	0.713																																																																																0.614						0.602			1.576	0.725																																										
CPI-SC0F8D27FBC	COL15A1_a1b1 complex	simple:P39059	complex:a1b1 complex	ENSG00000204291		True	False	False	curated	True	0.037																				1.155						1.143			2.117	1.266																																																																																																		3.327						3.315			4.289	3.439																																												0.781						0.769			1.743	0.893																																																																																																																																				
CPI-SS0795802F6	CCL4_SLC7A1	simple:P13236	simple:P30825	ENSG00000277943	ENSG00000139514	True	False	True	IMEx,IntAct	False	0.037																																																								18.949					19.017			19.015				18.99		19.129	19.041																																																																											14.307					14.375			14.373				14.347		14.487	14.399																																																																																																																																																																			
CPI-SC0672FBD31	COL4A1_a1b1 complex	simple:P02462	complex:a1b1 complex	ENSG00000187498		True	False	False	curated	True	0.037																				2.063						2.051			3.025	2.174																																																																																																		5.545						5.533			6.507	5.656																																												9.439						9.427			10.401	9.55																																																																																																																																				
CPI-SS0B99F22A2	JAG1_NOTCH3	simple:P78504	simple:Q9UM47	ENSG00000101384	ENSG00000074181	False	False	True	curated	False	0.037																																																																																																																																0.913									2.543						0.983																																							1.411									3.042						1.481																																																																											0.891									2.521						0.961			1.789									3.419						1.859																			
CPI-SS054D158CC	NTRK1_GRN	simple:P04629	simple:P28799	ENSG00000198400	ENSG00000030582	True	True	False	InnateDB-All	False	0.037																																																																																																																																																																			1.309	1.597					1.624	1.772	2.244	1.308	1.472		0.994		0.858	0.898	1.097	2.964																																																																																																																																																
CPI-SS0855C0353	NRP1_PGF	simple:O14786	simple:P49763	ENSG00000099250	ENSG00000119630	True	True	False	curated	False	0.037																										1.059			0.905						0.675																																																																																																			1.647			1.493						1.263									0.703			0.549						0.319																											0.905			0.752						0.522																																																																																																																															
CPI-SS02EBC1BB0	TNF_NOTCH1	simple:P01375	simple:P46531	ENSG00000206439	ENSG00000148400	True	False	True	I2D	False	0.04																																																														3.538			3.385			3.291			3.616																																																																																	1.716			1.564			1.47			1.795																																																																																																																					1.852			1.699			1.606			1.931																		1.009																			
CPI-SS02EBC1BB0	TNF_NOTCH1	simple:P01375	simple:P46531	ENSG00000223952	ENSG00000148400	True	False	True	I2D	False	0.04																																																														3.538			3.385			3.291			3.616																																																																																	1.716			1.564			1.47			1.795																																																																																																																					1.852			1.699			1.606			1.931																		1.009																			
CPI-SS02EBC1BB0	TNF_NOTCH1	simple:P01375	simple:P46531	ENSG00000230108	ENSG00000148400	True	False	True	I2D	False	0.04																																																														3.538			3.385			3.291			3.616																																																																																	1.716			1.564			1.47			1.795																																																																																																																					1.852			1.699			1.606			1.931																		1.009																			
CPI-SS02EBC1BB0	TNF_NOTCH1	simple:P01375	simple:P46531	ENSG00000228849	ENSG00000148400	True	False	True	I2D	False	0.04																																																														3.538			3.385			3.291			3.616																																																																																	1.716			1.564			1.47			1.795																																																																																																																					1.852			1.699			1.606			1.931																		1.009																			
CPI-SS02EBC1BB0	TNF_NOTCH1	simple:P01375	simple:P46531	ENSG00000228978	ENSG00000148400	True	False	True	I2D	False	0.04																																																														3.538			3.385			3.291			3.616																																																																																	1.716			1.564			1.47			1.795																																																																																																																					1.852			1.699			1.606			1.931																		1.009																			
CPI-SS02EBC1BB0	TNF_NOTCH1	simple:P01375	simple:P46531	ENSG00000232810	ENSG00000148400	True	False	True	I2D	False	0.04																																																														3.538			3.385			3.291			3.616																																																																																	1.716			1.564			1.47			1.795																																																																																																																					1.852			1.699			1.606			1.931																		1.009																			
CPI-SS02EBC1BB0	TNF_NOTCH1	simple:P01375	simple:P46531	ENSG00000204490	ENSG00000148400	True	False	True	I2D	False	0.04																																																														3.538			3.385			3.291			3.616																																																																																	1.716			1.564			1.47			1.795																																																																																																																					1.852			1.699			1.606			1.931																		1.009																			
CPI-SS083CBFACD	MDK_SORL1	simple:P21741	simple:Q92673	ENSG00000110492	ENSG00000137642	True	False	True	InnateDB-All	False	0.04																																0.385		0.484		0.628																																																																																																								0.56		0.66		0.803																																																				0.427		0.57																																																																																						1.091		1.191		1.334																0.412		0.555																		
CPI-SC0EEF3A379	LAMC1_a6b1 complex	simple:P11047	complex:a6b1 complex	ENSG00000135862		True	False	False	curated	True	0.04																										1.926					0.83				2.187																																																																																																			2.062					0.966				2.324																																													2.226					1.13				2.487																																																																																	1.582									1.843									1.561									1.822																			
CPI-SS02EBC1BB0	TNF_NOTCH1	simple:P01375	simple:P46531	ENSG00000228321	ENSG00000148400	True	False	True	I2D	False	0.04																																																														3.538			3.385			3.291			3.616																																																																																	1.716			1.564			1.47			1.795																																																																																																																					1.852			1.699			1.606			1.931																		1.009																			
CPI-SS05D1A6BEF	NTRK1_AIMP1	simple:P04629	simple:Q12904	ENSG00000198400	ENSG00000164022	True	True	False	InnateDB-All	False	0.04																																																																																																																																																																				0.847	0.925		0.839		0.8	0.858		0.79	0.86	0.865		0.898	0.899	0.973	0.799	0.868																																																																																																																																																
CPI-SS05D23BCE8	HLA-DPB1_TNFSF13B	simple:HLADPB1	simple:Q9Y275	ENSG00000223865	ENSG00000102524	True	True	False	InnateDB-All	False	0.04							14.107		11.598									11.363																																																																																																	23.079		20.57									20.335							5.286																		18.36		15.851									15.616																																																																																																																																																							9.885		7.375									7.14
CPI-SC09E5431A2	IFNG_Type II IFNR	simple:P01579	complex:Type II IFNR	ENSG00000111537		True	False	True	curated	False	0.04																																																								4.145	3.889			3.948	4.039	4.174	3.988	4.073	4.45	4.454		3.748		4.087	5.265	4.022																																																																																																																																																																																																																																																												
CPI-SC0458F68A5	COL4A2_a1b1 complex	simple:P08572	complex:a1b1 complex	ENSG00000134871		True	False	False	curated	True	0.04																				2.048						2.036			3.011	2.16																																																																																																		4.991						4.979			5.953	5.103																																												8.443						8.432			9.406	8.555																																																																																									1.602																																											
CPI-SS08330207B	BTLA_TNFRSF14	simple:Q7Z6A9	simple:Q92956	ENSG00000186265	ENSG00000273936	False	True	True	guidetopharmacology.org	False	0.043																																																																									0.879	0.493	0.89	0.915	0.805	0.775	0.7	0.816	0.644	1.05	0.548		0.541	0.69	1.015																																																																																																																																																																																																																																													
CPI-SC070D5A96F	JAM2_a4b1 complex	simple:P57087	complex:a4b1 complex	ENSG00000154721		False	False	False	curated	True	0.043																			0.487			0.913	0.96	0.858	0.471					1.208																																																																																																	1.466		1.426	1.892	1.939	1.837	1.45					2.187		1.447																																																																																																																																																																																								
CPI-SS0B84DAE3D	PVR_CD96	simple:P15151	simple:P40200	ENSG00000073008	ENSG00000153283	True	True	True	curated	False	0.043																																																																																																															1.417	1.097	1.7	1.524						2.122		0.734	0.743						1.313	0.992	1.596	1.42						2.017		0.629	0.639																																																																																																																																																																																							
CPI-SC08923F7F7	F11R_aLb2 complex	simple:Q9Y624	complex:aLb2 complex	ENSG00000158769		False	True	False	curated	True	0.043																																																																																																																																																																																																																																																																																	0.462	0.651	0.509	0.464						0.357		0.509	0.403						0.879	1.068	0.926	0.881						0.774		0.926	0.82																					
CPI-SS08330207B	BTLA_TNFRSF14	simple:Q7Z6A9	simple:Q92956	ENSG00000186265	ENSG00000157873	False	True	True	guidetopharmacology.org	False	0.043																																																																									0.879	0.493	0.89	0.915	0.805	0.775	0.7	0.816	0.644	1.05	0.548		0.541	0.69	1.015																																																																																																																																																																																																																																													
CPI-SS0889E281D	CADM1_CADM1	simple:Q9BY67	simple:Q9BY67	ENSG00000182985	ENSG00000182985	False	False	False	curated	False	0.046																																																																																																																																																																													0.237		0.289			0.29												0.237	0.26		0.312			0.313																														0.289	0.312		0.364			0.365																																																0.29	0.313		0.365			0.366																																						
CPI-SS00EDDD458	EGFR_MIF	simple:P00533	simple:P14174	ENSG00000146648	ENSG00000276701	True	True	False	IMEx,InnateDB-All	False	0.046																				6.533							3.986	5.503	4.093			6.036																																																																																																																																																																																																																																																6.577							4.029	5.546	4.136			6.079						6.604							4.057	5.573	4.163			6.107																						
CPI-SS00EDDD458	EGFR_MIF	simple:P00533	simple:P14174	ENSG00000146648	ENSG00000240972	True	True	False	IMEx,InnateDB-All	False	0.046																				6.533							3.986	5.503	4.093			6.036																																																																																																																																																																																																																																																6.577							4.029	5.546	4.136			6.079						6.604							4.057	5.573	4.163			6.107																						
CPI-SC0C8B4C056	CD40LG_a5b1 complex	simple:P29965	complex:a5b1 complex	ENSG00000102245		True	False	False	curated	True	0.046																																						1.101						1.475	1.22		0.788					1.458																						1.12						1.494	1.239		0.807					1.477																																																																																																																																																				0.919						1.293	1.038		0.606					1.276																																																																										
CPI-SS03133B4F2	TFRC_TNFSF13B	simple:P02786	simple:Q9Y275	ENSG00000072274	ENSG00000102524	True	True	False	IMEx,IntAct	False	0.046																									3.205																																																																																										3.476		0.967																																		3.473		0.964																																		3.143																																																						3.251																		3.305																		4.895		2.386									2.151							3.88		1.371									1.136							3.271											
CPI-SS0049FD74F	TNFRSF10B_FASLG	simple:O14763	simple:P48023	ENSG00000120889	ENSG00000117560	True	True	False	I2D,InnateDB-All	False	0.046																																																																																																																																			1.071	1.242						1.781																													0.587	0.758						1.297											0.653	0.825						1.364																																															0.486	0.658						1.197																																															0.592	0.764						1.303																								
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000223833	ENSG00000228760	False	True	False	curated	False	0.049																																																																																																																																																																																																							0.64	0.634	0.46		0.496	0.527	0.54	0.57	0.518	0.653	0.584	0.583		0.621	0.582	0.568	0.73	0.809																																																																																																												
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000223833	ENSG00000227761	False	True	False	curated	False	0.049																																																																																																																																																																																																							0.64	0.634	0.46		0.496	0.527	0.54	0.57	0.518	0.653	0.584	0.583		0.621	0.582	0.568	0.73	0.809																																																																																																												
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000237103	ENSG00000204463	False	True	False	curated	False	0.049																																																																																																																																																																																																							0.64	0.634	0.46		0.496	0.527	0.54	0.57	0.518	0.653	0.584	0.583		0.621	0.582	0.568	0.73	0.809																																																																																																												
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000237103	ENSG00000233348	False	True	False	curated	False	0.049																																																																																																																																																																																																							0.64	0.634	0.46		0.496	0.527	0.54	0.57	0.518	0.653	0.584	0.583		0.621	0.582	0.568	0.73	0.809																																																																																																												
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000223833	ENSG00000234651	False	True	False	curated	False	0.049																																																																																																																																																																																																							0.64	0.634	0.46		0.496	0.527	0.54	0.57	0.518	0.653	0.584	0.583		0.621	0.582	0.568	0.73	0.809																																																																																																												
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000237103	ENSG00000096155	False	True	False	curated	False	0.049																																																																																																																																																																																																							0.64	0.634	0.46		0.496	0.527	0.54	0.57	0.518	0.653	0.584	0.583		0.621	0.582	0.568	0.73	0.809																																																																																																												
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000237103	ENSG00000229524	False	True	False	curated	False	0.049																																																																																																																																																																																																							0.64	0.634	0.46		0.496	0.527	0.54	0.57	0.518	0.653	0.584	0.583		0.621	0.582	0.568	0.73	0.809																																																																																																												
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000223833	ENSG00000229524	False	True	False	curated	False	0.049																																																																																																																																																																																																							0.64	0.634	0.46		0.496	0.527	0.54	0.57	0.518	0.653	0.584	0.583		0.621	0.582	0.568	0.73	0.809																																																																																																												
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000225211	ENSG00000204463	False	True	False	curated	False	0.049																																																																																																																																																																																																							0.64	0.634	0.46		0.496	0.527	0.54	0.57	0.518	0.653	0.584	0.583		0.621	0.582	0.568	0.73	0.809																																																																																																												
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000223833	ENSG00000096155	False	True	False	curated	False	0.049																																																																																																																																																																																																							0.64	0.634	0.46		0.496	0.527	0.54	0.57	0.518	0.653	0.584	0.583		0.621	0.582	0.568	0.73	0.809																																																																																																												
CPI-SS05CE87F88	HLA-G_LILRB1	simple:P17693	simple:Q8NHL6	ENSG00000204632	ENSG00000276452	True	True	True	curated	False	0.049																																																															0.758									0.577									0.777									0.596																																																															0.602									0.421																											0.529									0.348									0.774									0.593																											0.503									0.322									0.642									0.461																																													0.616									0.435
CPI-SS05CE87F88	HLA-G_LILRB1	simple:P17693	simple:Q8NHL6	ENSG00000204632	ENSG00000277134	True	True	True	curated	False	0.049																																																															0.758									0.577									0.777									0.596																																																															0.602									0.421																											0.529									0.348									0.774									0.593																											0.503									0.322									0.642									0.461																																													0.616									0.435
CPI-SS05CE87F88	HLA-G_LILRB1	simple:P17693	simple:Q8NHL6	ENSG00000204632	ENSG00000104972	True	True	True	curated	False	0.049																																																															0.758									0.577									0.777									0.596																																																															0.602									0.421																											0.529									0.348									0.774									0.593																											0.503									0.322									0.642									0.461																																													0.616									0.435
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000206430	ENSG00000233348	False	True	False	curated	False	0.049																																																																																																																																																																																																							0.64	0.634	0.46		0.496	0.527	0.54	0.57	0.518	0.653	0.584	0.583		0.621	0.582	0.568	0.73	0.809																																																																																																												
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000206430	ENSG00000096155	False	True	False	curated	False	0.049																																																																																																																																																																																																							0.64	0.634	0.46		0.496	0.527	0.54	0.57	0.518	0.653	0.584	0.583		0.621	0.582	0.568	0.73	0.809																																																																																																												
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000206430	ENSG00000204463	False	True	False	curated	False	0.049																																																																																																																																																																																																							0.64	0.634	0.46		0.496	0.527	0.54	0.57	0.518	0.653	0.584	0.583		0.621	0.582	0.568	0.73	0.809																																																																																																												
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000206430	ENSG00000229524	False	True	False	curated	False	0.049																																																																																																																																																																																																							0.64	0.634	0.46		0.496	0.527	0.54	0.57	0.518	0.653	0.584	0.583		0.621	0.582	0.568	0.73	0.809																																																																																																												
CPI-SS027AFFC0E	NCR3_BAG6	simple:O14931	simple:P46379	ENSG00000206430	ENSG00000234651	False	True	False	curated	False	0.049																																																																																																																																																																																																							0.64	0.634	0.46		0.496	0.527	0.54	0.57	0.518	0.653	0.584	0.583		0.621	0.582	0.568	0.73	0.809																																																																																																												
